	C:\Users\BTSUser\Desktop\Cooper Jump\Biomechanics_Spring 2024\Emily_CMJ.c3d	C:\Users\BTSUser\Desktop\Cooper Jump\Biomechanics_Spring 2024\Emily_CMJ.c3d
	TIME	FS1_1
	FRAME_NUMBERS	FORCE
	ORIGINAL	ORIGINAL
ITEM	X	Y
2121	4.240000	539.586304
2122	4.242000	540.880249
2123	4.244000	541.411560
2124	4.246000	541.401733
2125	4.248000	542.180664
2126	4.250000	542.704468
2127	4.252000	542.180725
2128	4.254000	541.910278
2129	4.256000	542.704346
2130	4.258000	542.429932
2131	4.260000	542.440430
2132	4.262000	541.897034
2133	4.264000	542.172485
2134	4.266000	541.651489
2135	4.268000	541.906860
2136	4.270000	541.906982
2137	4.272000	542.169495
2138	4.274000	542.685791
2139	4.276000	543.734375
2140	4.278000	542.955139
2141	4.280000	542.694702
2142	4.282000	542.960205
2143	4.284000	542.717712
2144	4.286000	543.233826
2145	4.288000	543.496033
2146	4.290000	543.757080
2147	4.292000	544.546265
2148	4.294000	543.252014
2149	4.296000	543.256104
2150	4.298000	542.483887
2151	4.300000	542.214539
2152	4.302000	542.488464
2153	4.304000	543.527283
2154	4.306000	543.795410
2155	4.308000	544.055847
2156	4.310000	543.801453
2157	4.312000	543.016113
2158	4.314000	542.499023
2159	4.316000	542.239136
2160	4.318000	543.028137
2161	4.320000	543.548889
2162	4.322000	543.293762
2163	4.324000	543.819458
2164	4.326000	543.560913
2165	4.328000	542.786133
2166	4.330000	543.312500
2167	4.332000	543.322449
2168	4.334000	543.051392
2169	4.336000	542.800293
2170	4.338000	543.321350
2171	4.340000	543.065796
2172	4.342000	541.513062
2173	4.344000	541.512329
2174	4.346000	539.957764
2175	4.348000	538.917480
2176	4.350000	539.169189
2177	4.352000	538.652161
2178	4.354000	539.168091
2179	4.356000	538.395020
2180	4.358000	537.621948
2181	4.360000	537.363403
2182	4.362000	537.361877
2183	4.364000	536.850830
2184	4.366000	537.884155
2185	4.368000	537.891541
2186	4.370000	537.625305
2187	4.372000	538.917419
2188	4.374000	538.153687
2189	4.376000	538.928162
2190	4.378000	539.191040
2191	4.380000	539.976013
2192	4.382000	540.228027
2193	4.384000	540.490479
2194	4.386000	539.972290
2195	4.388000	540.490845
2196	4.390000	540.496338
2197	4.392000	540.757507
2198	4.394000	540.236450
2199	4.396000	540.499084
2200	4.398000	540.242249
2201	4.400000	540.504395
2202	4.402000	541.020935
2203	4.404000	541.032776
2204	4.406000	540.767212
2205	4.408000	540.513428
2206	4.410000	541.034363
2207	4.412000	539.993774
2208	4.414000	540.510864
2209	4.416000	539.728027
2210	4.418000	540.263611
2211	4.420000	539.985718
2212	4.422000	539.484070
2213	4.424000	538.699585
2214	4.426000	539.222046
2215	4.428000	538.959900
2216	4.430000	538.961731
2217	4.432000	539.220093
2218	4.434000	539.222107
2219	4.436000	538.960388
2220	4.438000	539.502197
2221	4.440000	538.697876
2222	4.442000	538.956604
2223	4.444000	539.998352
2224	4.446000	539.999268
2225	4.448000	541.572205
2226	4.450000	542.092102
2227	4.452000	543.657654
2228	4.454000	543.394836
2229	4.456000	543.389709
2230	4.458000	543.926880
2231	4.460000	543.141602
2232	4.462000	544.188599
2233	4.464000	544.447205
2234	4.466000	544.447327
2235	4.468000	544.445557
2236	4.470000	544.445618
2237	4.472000	543.662964
2238	4.474000	543.673584
2239	4.476000	543.933228
2240	4.478000	543.925476
2241	4.480000	543.392456
2242	4.482000	543.918823
2243	4.484000	543.138672
2244	4.486000	542.607178
2245	4.488000	542.079834
2246	4.490000	542.342407
2247	4.492000	541.809204
2248	4.494000	542.062439
2249	4.496000	541.549194
2250	4.498000	541.808350
2251	4.500000	541.279053
2252	4.502000	541.532043
2253	4.504000	540.479797
2254	4.506000	539.954163
2255	4.508000	540.466553
2256	4.510000	539.946472
2257	4.512000	539.155396
2258	4.514000	539.414917
2259	4.516000	538.891174
2260	4.518000	538.614258
2261	4.520000	537.562683
2262	4.522000	537.295288
2263	4.524000	538.332703
2264	4.526000	538.068970
2265	4.528000	537.537659
2266	4.530000	538.042725
2267	4.532000	537.767334
2268	4.534000	537.495300
2269	4.536000	537.508362
2270	4.538000	537.496460
2271	4.540000	537.474243
2272	4.542000	537.470520
2273	4.544000	537.467896
2274	4.546000	537.734131
2275	4.548000	537.720093
2276	4.550000	537.705872
2277	4.552000	537.172241
2278	4.554000	537.688782
2279	4.556000	536.903564
2280	4.558000	536.630859
2281	4.560000	536.381470
2282	4.562000	536.362610
2283	4.564000	535.051819
2284	4.566000	534.784912
2285	4.568000	533.736206
2286	4.570000	533.980591
2287	4.572000	534.518066
2288	4.574000	533.201538
2289	4.576000	532.690857
2290	4.578000	533.198608
2291	4.580000	532.165649
2292	4.582000	532.161621
2293	4.584000	531.123901
2294	4.586000	531.385376
2295	4.588000	531.105286
2296	4.590000	531.110413
2297	4.592000	531.375061
2298	4.594000	530.837891
2299	4.596000	531.623352
2300	4.598000	531.366577
2301	4.600000	531.101379
2302	4.602000	531.624146
2303	4.604000	532.137695
2304	4.606000	531.096069
2305	4.608000	532.125488
2306	4.610000	532.113403
2307	4.612000	532.124146
2308	4.614000	533.416260
2309	4.616000	533.149658
2310	4.618000	534.199829
2311	4.620000	533.919556
2312	4.622000	534.951111
2313	4.624000	534.441223
2314	4.626000	535.735474
2315	4.628000	535.477600
2316	4.630000	535.206848
2317	4.632000	535.712341
2318	4.634000	535.707886
2319	4.636000	536.475891
2320	4.638000	536.485657
2321	4.640000	536.737793
2322	4.642000	536.480957
2323	4.644000	536.731445
2324	4.646000	536.736694
2325	4.648000	536.461365
2326	4.650000	536.455139
2327	4.652000	536.202026
2328	4.654000	536.194336
2329	4.656000	537.232605
2330	4.658000	537.236450
2331	4.660000	536.708130
2332	4.662000	537.224915
2333	4.664000	537.477173
2334	4.666000	538.519531
2335	4.668000	537.458618
2336	4.670000	537.977173
2337	4.672000	537.973511
2338	4.674000	537.967957
2339	4.676000	538.229004
2340	4.678000	538.234070
2341	4.680000	538.221252
2342	4.682000	538.225281
2343	4.684000	537.955811
2344	4.686000	538.733154
2345	4.688000	538.994568
2346	4.690000	538.738953
2347	4.692000	539.523499
2348	4.694000	539.263306
2349	4.696000	539.265320
2350	4.698000	540.045471
2351	4.700000	539.003296
2352	4.702000	539.791016
2353	4.704000	539.783752
2354	4.706000	540.561340
2355	4.708000	540.830688
2356	4.710000	541.609375
2357	4.712000	540.048706
2358	4.714000	540.569397
2359	4.716000	540.831177
2360	4.718000	540.060547
2361	4.720000	539.792969
2362	4.722000	540.315735
2363	4.724000	539.277222
2364	4.726000	539.281616
2365	4.728000	540.068848
2366	4.730000	539.020813
2367	4.732000	539.021423
2368	4.734000	539.524048
2369	4.736000	539.270081
2370	4.738000	540.062378
2371	4.740000	540.057251
2372	4.742000	540.315552
2373	4.744000	540.831726
2374	4.746000	540.834656
2375	4.748000	540.836670
2376	4.750000	541.089233
2377	4.752000	541.087524
2378	4.754000	0.000000
2379	4.756000	0.000000
2380	4.758000	0.000000
2381	4.760000	0.000000
2382	4.762000	0.000000
2383	4.764000	0.000000
2384	4.766000	0.000000
2385	4.768000	0.000000
2386	4.770000	0.000000
2387	4.772000	0.000000
2388	4.774000	0.000000
2389	4.776000	0.000000
2390	4.778000	0.000000
2391	4.780000	0.000000
2392	4.782000	0.000000
2393	4.784000	0.000000
2394	4.786000	0.000000
2395	4.788000	0.000000
2396	4.790000	0.000000
2397	4.792000	0.000000
2398	4.794000	0.000000
2399	4.796000	0.000000
2400	4.798000	0.000000
2401	4.800000	0.000000
2402	4.802000	0.000000
2403	4.804000	0.000000
2404	4.806000	0.000000
2405	4.808000	0.000000
2406	4.810000	0.000000
2407	4.812000	0.000000
2408	4.814000	0.000000
2409	4.816000	0.000000
2410	4.818000	0.000000
2411	4.820000	0.000000
2412	4.822000	0.000000
